,Absorption,Emission,smiles
3355,515.3455,598.98914,CC1=NC(=Cc2ccccc2N(C)C)C(=O)N1C
1692,515.3455,598.98914,COC(=C1N=C(C)OC1=O)c1ccccc1O
2941,515.3455,598.98914,COC(=O)c1nc2cnc(N)nc2n1Cc1ccccc1
2851,515.3455,598.98914,O=c1oc2ccccc2cc1-c1cc2ccccc2o1
1180,515.3455,598.98914,COc1cc2c(cc1-c1ccccc1)Cc1c3c(c4c(c1-2)-c1cc(OC)c(-c2ccccc2)cc1C4)C(=O)N(CCC(C)C)C3=O
1165,515.3455,598.98914,CCCCc1c2ccccc2c(-c2ccc(-c3nc4cc(CC(NC(=O)OC(C)(C)C)C(=O)OC)ccc4o3)cc2)c2ccccc12
1222,515.3455,598.98914,COc1ccc(Oc2ccccc2-c2ccc(C(C)=O)cc2)c(OC)c1
4622,515.3455,598.98914,CCC=CC(=Cc1nc2c3ccc(n(C)ccccc1-3)C=CN2)C(C)=O
4743,515.3455,598.98914,O=C([O-])c1ccc2ccc3cccc4ccc1c2c34
2882,515.3455,598.98914,CCN(CC)c1ccc(C=Nc2ccccc2N=Cc2ccc(N(CC)CC)cc2O)c(O)c1
1444,515.3455,598.98914,CN(C)c1ccc(C=C2CCCC2=O)cc1
2521,515.3455,598.98914,Oc1ccccc1N=Cc1ccccc1Oc1ccccc1
5031,515.3455,598.98914,COCCOc1ccc(OCCOC)c(C=O)c1
1769,515.34467,601.92505,CCCCCC(=O)c1c2c(c(C(=O)CCCCC)c3c1OC1(CCCC1)O3)OC1(CCCC1)O2
3233,515.34454,602.881,C1=CC=C2C=CC=CC=C(C=C1)N2c1cccc(C=Cc2ccc(-c3cccc4ccccc34)cc2)c1
3382,515.34454,602.881,Cc1ccc(C2CC(=O)Oc3c2c2nc4ccccc4nc2c2ccccc32)cc1
3857,515.34454,602.881,CC[N+](CC)=c1ccc2cc3oc4cc(N)ccc4c3oc-2c1
2857,515.34454,602.881,CN(C)c1ccc(C#Cc2ccc(C#Cc3ccc(C#Cc4ccccc4C#N)cc3C#N)cc2C#N)cc1
1317,515.3352,596.07965,COc1ccc(C(=O)C=CC=CN(C)C)cc1OC
553,515.3352,596.07965,CCCCCCCCCCCCOc1cc2cc(N(C)C)ccc2cc1C#N
2229,515.3352,596.07965,CC=C1CCOc2cc(cc(OC)c2OCC)C(OCC)=N1
2014,515.3352,596.07965,Cn1cccc1-c1ccc(C#N)cc1
1147,515.3352,596.07965,COC(=O)C=Cc1ccc2ccc3cccc4ccc1c2c34
1382,515.3352,596.07965,CCOc1cc2c(cc1C=CC(=C(C#N)C#N)c1ccccc1)c1ccccc1n2CC
3125,515.3352,596.07965,N#CC(=CC=Cc1ccccc1)c1ccc([N+](=O)[O-])cc1
3211,515.3352,596.07965,CCOC(=O)c1ccccc1-c1c2ccc(=[N+](CC)CC)cc-2oc2c1oc1cc(N)ccc12
4391,515.30023,595.33923,COc1cc(N(c2ccc(C=C(C#N)C#N)c(OC)c2)c2ccc(C=C(C#N)C#N)c(OC)c2)ccc1C=C(C#N)C#N
374,515.30023,595.33923,Oc1ccc(N=Cc2ccccc2Oc2ccccc2)cc1
1821,515.30023,595.33923,COC(=O)C(Cc1ccc2oc(-c3ccc(N(C)C)cc3)nc2c1)NC(=O)OC(C)(C)C
1806,515.30023,595.33923,COc1ccc(C#Cc2ncc(-c3ccccc3)o2)cc1OC
4132,515.30023,595.33923,CCn1c(-c2ccc(N3c4ccccc4C(C)(C)c4ccccc43)cc2)nc2ccccc21
774,515.30023,595.33923,Oc1ccc(N=Cc2ccccc2Oc2ccccc2)cc1
4756,515.30023,595.33923,Cc1ccc(C)n1-c1ccccc1
1119,515.30023,595.33923,CN(C)c1ccc(C=Cc2nc3ccc(N(C)C)cc3oc2=O)cc1
1542,515.30023,595.33923,CCCCCNC1=CC=c2nccc3c2=CC1=CC=C3
3652,515.30023,595.33923,COc1c2ccccc2c(OC)c2c1c1cccc(OC)c1n2C
4100,515.30023,595.33923,COc1ccc(C=CC=CC=Cc2ccc([N+](=O)[O-])cc2)cc1
2053,515.30023,595.33923,Nc1ccc2c(c1)C(=O)N(C13CC4CC(CC(C4)C1)C3)C2=O
402,515.30023,595.33923,Oc1ccc(N=Cc2ccccc2Oc2ccccc2)cc1
429,515.30023,595.33923,Oc1ccc(N=Cc2ccccc2Oc2ccccc2)cc1
3537,515.30023,595.33923,N#Cc1cccc2[nH]ccc12
1462,515.29614,600.90027,CN(C)c1cccc(C#N)c1
327,515.29614,600.90027,COc1cc(OC)c2c(c1)C(=O)c1ccc(OC)cc1-2
4438,515.27155,589.8613,c1ccc(C2CCN3COc4c5ccccc5c5c6c7c(c2c3c46)C(c2ccccc2)CCN7CO5)cc1
423,515.18475,595.22406,C(#Cc1nccnc1C#Cc1ccccc1)c1ccccc1
424,515.18475,595.22406,C(#Cc1nccnc1C#Cc1ccccc1)c1ccccc1
4493,515.1818,592.30457,CC=C1C=CC(c2ccc3c(C)cccc3c2)=NC(c2ccccc2)=C1
199,515.1619,602.1469,Cc1ncc2ccc3c(C)cccc3cc-2c1=O
1061,515.15924,595.41473,CC1=NC(=Cc2cc(N(C)C)ccc2C#N)C(=O)N1C
4196,515.14075,597.5293,Cc1ccc(OCc2cc(=O)oc3c2ccc2ccccc23)cc1
2472,515.1274,596.45154,CN(C)c1ccc(C=CC(=O)O)cc1
2706,515.1274,596.45154,CN(C)c1ccc(C=CC=Cc2nc3ccccc3o2)cc1
1162,515.1274,596.45154,O=C1c2ccccc2C(=O)N1c1ccc(Cn2cncn2)cc1
2932,515.1228,595.515,Cc1cc(C)nc(N)n1
539,515.1182,597.61383,C=C(C)N1C(=C)CCC(C)C=CC1=Cc1cc(OC)c(OC)c(N(C)O)c1
4082,515.116,600.07007,COC(=O)C(Cc1ccc2oc(-c3ccc(-n4c5ccccc5c5ccccc54)cc3)nc2c1)NC(=O)OC(C)(C)C
2422,515.116,600.07007,Cc1n[nH]c2c1C(c1ccc([N+](=O)[O-])cc1)C(C#N)=C(N)O2
1425,515.116,600.07007,CN(C)c1ccc(C=Cc2nc3ccccc3o2)cc1
2676,515.116,600.07007,Cc1ccc2c(c1)NC(=O)CC(=O)N2
517,515.116,600.07007,COc1cc(C=CC(=O)CC(=O)C=Cc2ccc(O)c(OC)c2)ccc1O
3306,515.116,600.07007,CCCCCCC(CCCCCC)N1C(=O)c2cccc3c(-c4ccc(-c5ccc(OC)cc5)cc4)ccc(c23)C1=O
1366,515.116,600.07007,Cc1ccccc1C(C#N)=Cc1ccc(N(C)C)cc1
1093,515.116,600.07007,CN(C)c1ccc(C=C2CCC(=Cc3ccc(C#N)cc3)C2=O)cc1
5084,515.0661,596.99646,Nc1ccc2ccccc2c1
2847,515.049,607.0424,Oc1ccc2ncccc2c1
2989,515.0408,589.1943,Nc1ccc(C#Cc2ccc3ccc4ccc(C#Cc5ccc(N)cc5)c5ccc2c3c45)cc1
537,515.0234,596.21826,CC(C)CCCCN1CCc2c1ccc1c3c(ccc21)C(=O)CCC3
2836,515.0234,596.21826,CCn1c2ccccc2c2cc(C=CC(=O)c3ccc4c(c3)c3cc(C(=O)C=Cc5ccc6c(c5)c5ccccc5n6CC)ccc3n4CC)ccc21
995,515.0234,596.21826,Oc1ccccc1N=Cc1ccccc1Oc1ccccc1
3604,515.0234,596.21826,c1ccc(Nc2nncnc2-c2ccccc2)cc1
4054,515.0234,596.21826,Oc1c(-c2nc3c4ccc(-c5ccccc5)cc4c4cc(-c5ccccc5)ccc4c3[nH]2)ccc2c1c1ccccc1n2-c1ccccc1
3629,515.0234,596.21826,COc1ccc2oc3ccc(OC)c(OC)c3c2c1
535,515.0234,596.21826,CC(C)CCCCN1CCc2c1ccc1c3c(ccc21)C(=O)CCC3
4569,515.0234,596.21826,CCc1ncc(C)c(C)c1C#N
4830,515.01886,594.9942,COc1ccc(C=CC(=O)c2c3cccc2-3)c(OC)c1
1423,514.96826,591.35645,C=CC12C=CC=Cc3cc4ccc5cc4c(c31)C(=CC=CC1=CC=C5C(C)(c3cc(-c4ccccn4)nc4ccccc34)C(=CC)C=C1)C=C2C=CC
389,514.96826,591.35645,CC(=O)Nc1ccccc1C(=O)OC1CC(C)CCC1C(C)C
384,514.96826,591.35645,CC(=O)Nc1ccccc1C(=O)OC1CC(C)CCC1C(C)C
2946,514.96826,591.35645,CC1(C)c2ccccc2-n2-c3ccc(cc3)-c3cccc4cccccc5ccn-3-c4n5-c3ccc(cc3)-c(=O)-c3ccc-2c1c3
1055,514.96826,591.35645,O=C(NN=Cc1ccccc1O)c1ccc([N+](=O)[O-])cc1
2994,514.96826,591.35645,COC(=O)C(Cc1ccc2oc(-c3ccc4c(c3)c3ccccc3n4-c3ccccc3)nc2c1)NC(=O)OC(C)(C)C
2022,514.9606,599.8182,C=CC(=C(N)CC)C1=C(C=C)C(C)CC=C1C(C)C
1188,514.9575,599.66,CC=C(C(C)=O)c1ccccc1
3818,514.9322,599.20636,Oc1ccccc1N=Cc1ccccc1Oc1ccccc1
3888,514.921,599.02136,O=C1C=C(Nc2ccccc2)CCC1
437,514.921,599.02136,CCCCOc1ccc2cc(-c3ccc(C)cc3)c(=O)oc2c1
2721,514.87775,607.5213,CC1(C)CC(C=Cc2cn(-c3ccccc3)nc2-c2ccccc2)=CC(=C(C#N)C#N)C1
2314,514.8647,599.3816,CC1=NC(=Cc2cc(N(C)C)ccc2C#N)C(=O)N1C
1883,514.8647,599.3816,O=[N+]([O-])c1ccc(NCCNCc2c3ccccc3cc3ccccc23)c([N+](=O)[O-])c1
2668,514.8382,599.844,c1ccc2c(-n3cnc4ccccc43)cccc2c1
1128,514.8382,599.844,CCC=C1C=CC=C(C2=CC(=CC3=CC=C(CC)C=[N+](CCCCC)C4=C(C)C=CC4=C3)C=C2C=C2C=CC=CC=CC(CC)=C2)C1
3631,514.83057,603.6636,CN(C)c1ccc(C#Cc2ccc(C=O)cc2)cc1
3751,514.80743,602.075,CN(C)c1ccc(-c2ccc3c(=O)c(O)coc3c2)cc1
2293,514.80743,602.075,CCOC(=O)C1c2ccccc2C(=O)N1c1ccccn1
2139,514.80743,602.075,C#CCN1C(=O)C(=Cc2cc(OC(C)C)ccc2OC(C)C)N=C1C
1636,514.80743,602.075,COC(=O)c1ccc2ccc3cccc4ccc1c2c34
207,514.80743,602.075,COc1ccc2c3c(cccc13)C(=O)N(C)C2=O
217,514.80743,602.075,COc1ccc2c3c(cccc13)C(=O)N(C)C2=O
2119,514.80743,602.075,COc1ccc(OC)c(C=O)c1
221,514.80743,602.075,COc1ccc2c3c(cccc13)C(=O)N(C)C2=O
223,514.80743,602.075,COc1ccc2c3c(cccc13)C(=O)N(C)C2=O
664,514.80743,602.075,COc1ccc2c3c(cccc13)C(=O)N(C)C2=O
3055,514.80743,602.075,COc1ccc2c(c1)c1c(OC)c3ccccc3c(OC)c1n2C
216,514.80743,602.075,COc1ccc2c3c(cccc13)C(=O)N(C)C2=O
2694,514.80743,602.075,Oc1ccc2ccc3cccc4ccc1c2c34
2892,514.80743,602.075,COc1cc(N(c2ccc(C=C(C#N)C#N)c(OC)c2)c2ccc(C=C(C#N)C#N)c(OC)c2)ccc1C=C(C#N)C#N
1314,514.80743,602.075,CN(C)c1c2ccccc2cc2ccccc12
4465,514.7825,599.2335,N#Cc1cc2ccc(O)cc2oc1=O
865,514.7639,595.8296,CCOC(=O)C1c2ccccc2C(=O)N1c1ccccc1
348,514.7639,595.8296,CCOC(=O)C1c2ccccc2C(=O)N1c1ccccc1
3932,514.7639,595.8296,CCNc1cc2oc3cc(=[NH+]CC)c(C)cc-3c(-c3ccccc3C(=O)OCC)c2cc1C
371,514.7632,592.7082,CC=CC=C1C=C1N=C(C)C=Cc1ccc(N(C)CC)cc1
5020,514.74915,597.3325,C=CCNc1ccc2c(C=CC)cccc2c1
4027,514.7401,601.92975,CN(C)c1ccc(C=C2N=C(c3ccccc3)OC2=O)cc1
2868,514.7312,597.4524,Cc1cccc(C)c1Nc1ccc(C=Cc2ccccc2)cc1
2806,514.7291,598.3114,CCCCc1ccc2ccc3cccc4ccc1c2c34
5067,514.70703,598.60596,CCc1ccc(C=Nc2cc(C(C)C)c(O)cc2C)cc1
1363,514.6599,601.4795,CCN(CC)c1ccc(C=NC(C#N)=C(C#N)N=Cc2ccc(N(CC)CC)cc2O)c(O)c1
3490,514.6599,601.4795,Cc1ccc(Nc2ccc(Nc3ccc(C)cc3)c3c2C(=O)c2ccccc2C3=O)cc1
2906,514.6528,596.91833,COc1cc2c(cc1C=CC(=C(C#N)C#N)c1ccccc1)c1ccccc1n2C
503,514.6528,596.91833,c1ccc(-c2ccc(-c3ccc(-c4ccccc4)cc3)cc2)cc1
501,514.6528,596.91833,c1ccc(-c2ccc(-c3ccc(-c4ccccc4)cc3)cc2)cc1
4416,514.6495,601.2466,Cc1cc(C)c2c(c1)N=c1cc(N=Cc3ccc(-n4c5ccccc5c5ccccc54)cc3)c3c(c1N2)C=CC=CC=3
2900,514.64496,598.5128,Oc1cc2c(cc1-c1nc3c4ccccc4c4ccccc4c3[nH]1)c1ccccc1n2-c1ccccc1
3095,514.64496,598.5128,CN(C)c1ccc(C=CC(=O)O)cc1
2937,514.64496,598.5128,Cc1cc(C)c2c(=O)c(=N)c2n1
1358,514.64496,598.5128,Cc1ccc(C(=O)C=C2C(=O)Nc3ccccc32)cc1
2125,514.64496,598.5128,COc1cccc(-n2c(-c3ccc(O)cc3)nc(C)c2C)c1
1090,514.64496,598.5128,CCC1=C(C)C(=O)n2c1cc1c(C)c(CCC(=O)OC)c(C)n1c2=O
2151,514.64496,598.5128,[C-]#[N+]c1ccc(-c2ccc(N)cc2)cc1
4389,514.64496,598.5128,Cc1ccccc1-c1c2ccc(=[N+]3CCCC3)cc-2oc2cc(N3CCCC3)ccc12
272,514.63434,602.9231,COc1ccc(-c2nc3c(=O)ccccc3[nH]2)cc1
425,514.5993,603.72455,CCN(CC)c1ccc2cc(C#N)c(=NC(=O)C(C)C)oc2c1
2191,514.5993,603.72455,C=C(C)C1=c2c(nc(C)cc2=CC)OOC1=O
1193,514.5993,603.72455,Cc1cc(-c2ccccc2)nc2c1ccc1nc(-c3ccccc3)cn12
2756,514.5993,603.72455,CC(=O)n1cc(C=Cc2ccc([N+](=O)[O-])cc2)c2ccccc21
282,514.5777,589.7484,CC=C1C=CC=C1C(C=C(C)C)=CC1CCCC(=O)O1
360,514.56976,601.4469,COc1cccc(-n2c(-c3ccccc3)nc(C)c2C)c1
369,514.56976,601.4469,COc1cccc(-n2c(-c3ccccc3)nc(C)c2C)c1
3899,514.56976,601.4469,Oc1cccc(N=Cc2ccccc2Oc2ccccc2)c1
1072,514.56976,601.4469,Cc1ccc2c(c1)c1ccccc1n2OCOC1=CC=CC1=Cc1ccccc1C=Cc1cccn1-c1ccc(N)cc1
365,514.56976,601.4469,COc1cccc(-n2c(-c3ccccc3)nc(C)c2C)c1
3468,514.56976,601.4469,COc1cccc2c1-c1ccccc1C2=O
4515,514.56976,601.4469,CCCC(=CC=C1C=Cc2c1ccc1c2C1)N(c1ccccc1)c1ccccc1
359,514.56976,601.4469,COc1cccc(-n2c(-c3ccccc3)nc(C)c2C)c1
4175,514.56976,601.4469,Cc1ccc(-n2c(-c3ccccc3O)nc(-c3ccccc3O)c2-c2ccccc2O)cc1
4601,514.5645,598.10095,CCN(CC)c1ccc2c3c(c(=O)oc2c1)C(=O)n1c(C=CC=Cc2ccccc2)ccc-3c1=O
254,514.5604,604.48425,CN(C)c1ccc(-c2nc3ncccc3n2C)cc1
443,514.54004,600.41016,CCN(CC)c1ccc2cc(C=CC(O)=CC(C)=O)c(=O)oc2c1
4971,514.54004,600.41016,C1=CC=C2C=CC=CC=C(C=C1)c1[nH]c(-c3ccc(-c4nc(-c5ccccc5)c(-c5ccccc5)[nH]4)cc3)nc12
1656,514.54004,600.41016,CCOC(=O)c1cc(C(=O)OCC)c2ccc(O)cc2n1
4582,514.54004,600.41016,COc1ccc2cc1C1=CNC(=C3C=C3C=Cc3c(ccccc3=O)O2)C=C1
3190,514.54004,600.41016,CCNc1cc2oc(=O)c3ccccc3c2cc1C
4749,514.54004,600.41016,CN(C)c1ccc(C=CC=C2CCC(=CC=CC3=CC=CNc4[nH]ccc43)C2=O)cc1
4627,514.54004,600.41016,CN(C)c1ccc(C=CC=C2CCC(=Cc3ccc(N(C)C)cc3)C2=O)cc1
4220,514.54004,600.41016,CC=Cc1cc(C(CC)C(=O)[O-])ccc1C1=CC=C1C=C1C=CC1=CC
4719,514.53235,603.4758,CN=C(C)[N+](=N)N
3350,514.5018,598.61084,CCN(CC)c1ccc2cc3c([o+]c2c1)C(=CNc1ccccc1)CCC3
4960,514.49884,595.0702,C=CN1N=C(C)NC1=CC
733,514.4683,602.34564,CCOC(=O)c1cc(C(=O)OCC)c2c(C)ccc(O)c2n1
3521,514.4683,602.34564,C=C(C)C=CC(C)=Cc1ccc(N2CCCC(C)c3cc2cc2c3oc(=O)c3c(=O)oc4cc(N(CC)CC)ccc4c32)cc1
3813,514.4683,602.34564,CC=CC1=CC(=CC)N(CCCC)c2ccccc21
341,514.458,595.0715,Oc1ccccc1C=Nc1cccc(-c2ccccn2)c1
378,514.4532,603.7268,CCOC(=O)c1cc(C(=O)OCC)c2ccc(N(C)C)cc2n1
3388,514.4532,603.7268,c1ccc2cc(-n3cnc4ccccc43)ccc2c1
3552,514.4501,599.09076,CC(=O)c1c2c(cc3cc(N(C)C)ccc13)CCC2
927,514.4501,599.09076,c1ccc2c(-n3cnc4ccccc43)cccc2c1
2666,514.4501,599.09076,O=c1cc[nH]c2c([N+](=O)[O-])cccc12
4761,514.4501,599.09076,Oc1ccc(N=Cc2ccccc2Oc2ccccc2)cc1
323,514.4501,599.09076,c1ccc2c(-n3cnc4ccccc43)cccc2c1
2802,514.4501,599.09076,CC[n+]1ccc(C=Cc2ccc3ccc4cccc5ccc2c3c45)cc1
4500,514.4501,599.09076,CCC1=C(C)C(=O)N2C(=O)N(C3CCC(C)=NOC3)C(=C3C=C3)C=C12
3353,514.4501,599.09076,C=C(C)C1=c2c(C(=O)NC(C)(C)C)ccc(c2=CC)C(=C)CCC1=CC
297,514.4501,599.09076,c1ccc2c(-n3cnc4ccccc43)cccc2c1
1985,514.4501,599.09076,CCC1=C(C)c2cc3[nH]c(cc4nc(c5c6[nH]c(cc1n2)c(C)c6C(=O)C5)C(CCC(=O)OC)C4C)c(C)c3C=C(C)[N+](=O)[O-]
1266,514.4501,599.09076,c1ccc(-n2ccnc2)cc1
4864,514.4093,594.6597,Cc1c(N2C(=O)C(=O)C=C3C2=CN=C(C(=O)[O-])[N+]3=O)ccc2ccccc12
248,514.40045,592.4352,CCC1(CC)c2ccccc2-c2ccc(OC)cc21
450,514.3644,599.2439,Cc1ccc(NC(=O)c2ccc(-c3ccc(C)cc3)cc2)cc1
2788,514.34686,595.6649,O=C1c2ccccc2NC(c2ccccc2)N1Cc1ccccc1
3801,514.34686,595.6649,C(=Cc1nc2ccccc2[nH]1)c1ccc(C=Cc2nc3ccccc3[nH]2)cc1
2547,514.34686,595.6649,CN=c1c2ccc(c3ccc(cc3)n1C)c1cc(-c3ccc(C#N)cc3)ccc21
3512,514.34686,595.6649,CCOC(=O)C(C#N)=Cc1cn(-c2ccccc2)nc1-c1ccccc1
3618,514.34686,595.6649,COc1cc2c(cc1C=CC(=C(C#N)C#N)c1ccccc1)c1ccccc1n2C
4884,514.3369,600.7339,CC1=CC=CN(C)CC1
1240,514.3202,595.24005,CC=CC1=C2C=CC=C3C=CCc4c2ccc2c(C(=O)c5cc(OCCOCCOCCC(C)(C)CC)ccc5OC)ccc(c42)C(OC)=C31
3296,514.2968,604.0306,CCN(CC)c1ccc2c(-c3ccccc3C(=O)O)c3c([o+]c2c1)C(=Cc1ccc2c(c1)c1ccccc1n2CC)CCC3
5001,514.2966,596.9587,CCN(CC)c1ccc2cc(C=Cc3cccc(OC)c3)c(=O)oc2c1
2902,514.2939,593.20276,Cc1ccc2c(CC(=O)NN)coc2c1
3974,514.29236,600.68787,CN(C)c1ccc(C#Cc2ccc3ccc4ccc(C#Cc5ccc(N(C)C)cc5)c5ccc2c3c45)cc1
3890,514.29156,588.5514,CC1(C)Cc2c(c3ccccc3c3nc4ccccc4nc23)O1
334,514.2791,593.48206,C=C(CC)C1=CC=CC1=CC(=[NH+]C)c1c(C)cccc1[O-]
427,514.2682,593.49347,CC(C)(C)C1Nc2ccccc2C(=O)N1Cc1ccccc1
3430,514.2682,593.49347,Cc1cc(O)c(C(=O)C=Cc2cccc(O)c2)c(=O)o1
2383,514.2682,593.49347,Cc1cc(O)c(C(=O)C=Cc2cccc(O)c2)c(=O)o1
444,514.2429,600.4886,C[n+]1ccc(C=Cc2cccc(-c3ccc(C#N)cc3)c2)cc1
897,514.2385,599.2887,c1ccc2cc(-n3cnc4ccccc43)ccc2c1
3588,514.2385,599.2887,Cn1cccc1-c1cc(C#N)ccc1C#N
3385,514.2385,599.2887,Cc1ccccc1C(=O)NN1C2=C(CC3=C1CC(C)(C)CC3=O)C(=O)CC(C)(C)C2
3028,514.2385,599.2887,c1ccc(C2CCN3COc4c5ccccc5c5c6c7c(c2c3c46)C(c2ccccc2)CCN7CO5)cc1
1885,514.2385,599.2887,c1ccc(-c2nc(-c3ccccc3)n3ccccc23)cc1
2630,514.2385,599.2887,COC(=O)c1nc2c(N(C)C)nc(N)nc2n1Cc1ccccc1
1080,514.2385,599.2887,Oc1cc2ccccc2nc1O
2997,514.2385,599.2887,CC(=O)Nc1ccccc1C(=O)OC1CC(C)CCC1C(C)C
320,514.2385,599.2887,c1ccc2cc(-n3cnc4ccccc43)ccc2c1
1183,514.2385,599.2887,c1ccc2c[n+]3ccccc3cc2c1
4388,514.2385,599.2887,CN(C)c1ccc(-c2nc(C#N)c(C#N)n2C)cc1
1740,514.2385,599.2887,O=Cc1ccc(C#CC(C#Cc2ccc(C=O)o2)=Cc2ccc(C=C(C#Cc3ccc(C=O)o3)C#Cc3ccc(C=O)o3)cc2)o1
3363,514.2385,599.2887,C[n+]1ccc(C=Cc2ccc3cc(O)ccc3c2)cc1
3953,514.2385,599.2887,CN(C)c1ccc(C=Cc2nc3ccc(N(C)C)cc3oc2=O)cc1
302,514.2385,599.2887,c1ccc2cc(-n3cnc4ccccc43)ccc2c1
1062,514.2385,599.2887,O=C1C2=CC=CC=C3C=CC2=CC1=Nc1ccc3cc1O
1361,514.2385,599.2887,CCC(=O)c1ccc2cc(N(C)C)ccc2c1
4396,514.1671,599.9685,C=CCOC(=O)C(C#N)=C1C=C(C=Cc2ccc(N(C)C)cc2)OC(C=Cc2ccc(N(C)C)cc2)=C1
4681,514.1671,599.9685,COc1ccc(-c2nc(-c3ccccc3)[nH]c2-c2ccc(OC)cc2)cc1
4028,514.1671,599.9685,Cc1ccc(C)c(C(=O)[O-])c1
4621,514.1671,599.9685,C=C(C)C1=NC(C(=O)OC)=C1C(C)=N
3929,514.1671,599.9685,Cc1ccc(C(=O)C=Cc2ccc(N(C)C)cc2)cc1
2027,514.1671,599.9685,O=C1CC(c2cccc([N+](=O)[O-])c2)c2c(c3ccccc3c3nc4ccccc4nc23)O1
279,514.13934,592.6918,CCC(C)=C1C=C(C(C)=O)C(=O)N(CCCC(C)C)C1=O
4407,514.1344,605.27466,CCOC(=O)C1c2ccccc2C(=O)N1c1ccccn1
2959,514.10065,598.3923,Cc1ccccc1C(C#N)=Cc1ccc(N(C)C)cc1
2876,514.04333,590.4188,CCCCCCC(CCCCCC)N1C(=O)c2cccc3c(-c4ccc(C#N)cc4)ccc(c23)C1=O
2379,514.03314,596.40393,Oc1ccccc1C=Nc1ccc(Cn2cncn2)cc1
4234,514.03314,596.40393,CCC1=C(C)C(=O)n2c1cc1c(CCC(=O)O)c(C)c(C)n1c2=O
1324,514.03314,596.40393,CN(C)c1ccc(C=C2CCC(=Cc3ccc(C#N)cc3)C2=O)cc1
3407,514.0264,598.51953,CCOC(=O)C(C#N)=C(C=Cc1ccc(N(c2ccccc2)c2ccc(C=CC(=C(C#N)C(=O)OCC)c3ccccc3)cc2)cc1)c1ccccc1
2494,514.007,596.52795,N#Cc1cc2ccc(O)cc2oc1=O
2172,514.007,596.52795,O=C1C(=C2Nc3cc4ccc5cccc6ccc(c3C2=O)c4c56)Nc2cc3ccc4cccc5ccc(c21)c3c45
2107,514.00433,596.9182,Cc1ccc2ccc3c(c2n1)NC(=CC1=C([O-])C(=CC2=[NH+]c4c(ccc5ccc(C)nc45)C2(C)C)C1=O)C3(C)C
2362,513.9775,594.70496,COC(=O)C(Cc1ccc2oc(-c3ccc4c(c3)c3ccccc3n4-c3ccccc3)nc2c1)NC(=O)OC(C)(C)C
2896,513.9775,594.70496,COc1ccc(-c2ccc(OC)cc2)cc1
4895,513.9775,594.70496,Cc1cccc(C=N)c1
2648,513.9775,594.70496,CC1=CC(C)N=c2cccc(C)c2=C1
166,513.9775,594.70496,CN(C)c1c2ccccc2cc2ccccc12
2686,513.9775,594.70496,Cc1nc2c(c[n+]1C)CN1C(=O)N(C3OC(CO)C(O)C3O)C=CC1=N2
2828,513.9775,594.70496,Cc1cc(=O)c2ccc(N)cc2o1
3568,513.9775,594.70496,Oc1cccc(N=Cc2ccccc2Oc2ccccc2)c1
2397,513.9775,594.70496,CN(C)c1ccc(C=C2CCC(=Cc3ccc(N(C)C)cc3)C2=O)cc1
1603,513.9775,594.70496,CN(C)c1ccc2c(c1)Cc1ccccc1-2
1313,513.9775,594.70496,N#CC(C#N)=C(C=Cc1cn(-c2ccccc2)nc1-c1ccccc1)c1ccccc1
1320,513.9775,594.70496,COc1ccc(-n2nc(C(=O)N3CCCC3)c(N3CCCC3)n2)cc1
186,513.9775,594.70496,CN(C)c1c2ccccc2cc2ccccc12
3768,513.97406,591.0027,CN(C)c1ccc(-c2cc(-c3ccc(C#N)cc3)nn2C)cc1
660,513.94745,591.502,CCCCCCCN(C)c1ccc(-c2ccc(C)o2)cc1
3358,513.84,595.0962,CN(C)c1ccc(C=CC=C2CCC(=Cc3ccc(N(C)C)cc3)C2=O)cc1
4287,513.82446,597.60706,O=C1c2ccccc2-c2ccc(N3CCOCC3)c3cccc1c23
281,513.81177,590.5573,C=CC1=C(C(=CC)CC)C=C(C(C)(C)C)C(=C2C=C2)O1
4453,513.80896,601.6828,Cc1ccc2c(CC(=O)NN)coc2c1
379,513.8077,600.47595,O=C1OC(c2ccccc2)=CC1=Cc1ccc([N+](=O)[O-])cc1
3252,513.8077,600.47595,CCCCCCCCCCCCCCCCOC(=O)c1ccc(N(c2ccccc2)c2ccccc2)cc1
516,513.80725,600.9928,CC1(C)CC(C=Cc2ccc(-n3ccnn3)cc2)=CC(=C(C#N)C#N)C1
1529,513.78253,599.2731,N#Cc1ccc(-n2cccc2)cc1
4247,513.78253,599.2731,CCCCc1cc(C(=O)CCC)c2ccc3c(CCCC)cc(N4CCCCC4)c4ccc1c2c34
3848,513.78253,599.2731,CN(C)CCc1ccc(-c2ccc(N(C)C)cc2)cc1
3540,513.78253,599.2731,Oc1ccc(N=Cc2ccccc2Oc2ccccc2)cc1
1189,513.7674,595.3828,CC=c1cc(C=C(C)C)cccc2c([nH]1)=C(C(=O)OC)N=C2
1649,513.7663,592.29645,CN(C)c1ccc(C=Cc2cc[n+](C)cc2)cc1
4641,513.75635,590.0294,CN(C)c1ccccc1C#N
964,513.74,596.08887,O=c1c(Nc2ccccc2)c([O-])c1=[NH+]c1ccccc1
1160,513.7164,600.6285,O=C1c2ccc3c4ccc5c6c(ccc(c7ccc(c2c37)C(=O)N1c1ccc(O)cc1)c64)C(=O)N(c1ccc(O)cc1)C5=O
